,,,250,0
,,,300,0
,,,350,0
,,,400,0
,,,450,0
459.931928,0.001175984,,459.931928,6.74E-05
470.8823576,4.18E-05,,470.8823576,2.40E-06
482.7097498,0.01936228,,482.7097498,0.001110146
488.4477916,0.053212576,,488.4477916,0.00305097
492.1453393,0.107291304,,492.1453393,0.006151602
494.8884508,0.185515703,,494.8884508,0.010636638
496.0594797,0.233097432,,496.0594797,0.013364761
497.2305086,0.276217217,,497.2305086,0.015837056
498.4015376,0.327269347,,498.4015376,0.018764156
499.5725665,0.386253822,,499.5725665,0.022146061
500.158081,0.421199547,,500.158081,0.024149692
501.0363527,0.466801276,,501.0363527,0.026764291
501.9146244,0.537439469,,501.9146244,0.030814368
503.3784105,0.619722123,,503.3784105,0.035532086
504.5494395,0.691844546,,504.5494395,0.039667262
506.6356323,0.823449912,,506.6356323,0.047212923
508.3552835,0.92159456,,508.3552835,0.052840097
509.5435685,0.957217129,,509.5435685,0.054882535
511.7219917,0.998300887,,511.7219917,0.057238093
513.6249137,0.989955495,,513.6249137,0.056759606
516.2597288,0.946795596,,516.2597288,0.054285011
517.4307578,0.899189181,,517.4307578,0.051555473
519.1873012,0.825548587,,519.1873012,0.047333252
520.6510873,0.751911078,,520.6510873,0.043111207
522.700388,0.699833462,,522.700388,0.040125311
524.1641741,0.653711277,,524.1641741,0.037480871
525.0424458,0.602389661,,525.0424458,0.03453832
526.506232,0.564447706,,526.506232,0.032362899
532.9468911,0.446881955,,532.9468911,0.025622206
536.7527352,0.397760454,,536.7527352,0.0228058
547.4383742,0.327000375,,547.4383742,0.018748734
551.6833541,0.29944031,,551.6833541,0.017168564
556.6602271,0.241382577,,556.6602271,0.013839794
558.7095277,0.213101997,,558.7095277,0.012218312
562.2226145,0.180344044,,562.2226145,0.010340118
570.81016,0.111093394,,570.81016,0.006369597
577.5923693,0.079788299,,577.5923693,0.004574703
584.4721643,0.06112435,,584.4721643,0.003504596
593.1377784,0.046159865,,593.1377784,0.0026466
598.5245115,0.038666514,,598.5245115,0.002216964
609.3565291,0.022191881,,609.3565291,0.001272383
623.1327801,0.010565332,,623.1327801,0.000605769
636.2033195,0.004103456,,636.2033195,0.000235274
649.2738589,0.000803634,,649.2738589,4.61E-05
,,,650,0
,,,700,0
,,,750,0
,,,800,0
,,,850,0
,,,900,0
